,tweet_id,text,rating_numerator,rating_denominator,name,is_duplicated_x,source,date,time,dogs_stage,jpg_url,img_num,first_predict,first_predict_confidence,first_predict_is_dog,second_predict,second_predict_confidence,second_predict_is_dog,third_predict,third_predict_confidence,third_predict_is_dog,is_duplicated_y,favorites,retweets,is_duplicated
532,791026214425268224,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11,10,Alfie,False,Twitter for iPhone,2016-10-25,21:18:40,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,False,0,4858,False
533,790987426131050500,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12,10,Misty,False,Twitter for iPhone,2016-10-25,18:44:32,,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker spaniel,0.349195,True,flat-coated retriever,0.309535,True,Newfoundland,0.104768,True,False,11089,2483,False
534,790946055508652032,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,False,Twitter for iPhone,2016-10-25,16:00:09,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0.700466,False,golden retriever,0.245773,True,chow,0.0390117,True,False,18601,5496,False
535,790723298204217344,RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,False,Twitter for iPhone,2016-10-25,01:14:59,,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.07853049999999999,True,False,0,2704,False
536,790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12,10,Mosby,False,Twitter for iPhone,2016-10-24,23:37:28,,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese mountain dog,0.996541,True,EntleBucher,0.00105698,True,Appenzeller,0.000997907,True,False,9158,2203,False
537,790581949425475584,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11,10,Duke,False,Twitter for iPhone,2016-10-24,15:53:19,,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,False,22473,8183,False
538,790337589677002753,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12,10,Maggie,False,Twitter for iPhone,2016-10-23,23:42:19,,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,True,Cardigan,0.153096,True,toy terrier,0.102299,True,False,8740,2167,False
539,790277117346975746,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11,10,Bruce,False,Twitter for iPhone,2016-10-23,19:42:02,,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador retriever,0.427742,True,Great Dane,0.190503,True,curly-coated retriever,0.146427,True,False,14081,3732,False
540,789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12,10,Happy,False,Twitter for iPhone,2016-10-23,00:27:05,,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.07853049999999999,True,False,10369,2704,False
541,789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13,10,Eli,False,Twitter for iPhone,2016-10-22,00:45:17,,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,chow,0.260702,True,cougar,0.0881427,False,Pomeranian,0.0798831,True,False,8448,2080,False
542,789599242079838210,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,False,Twitter for iPhone,2016-10-21,22:48:24,,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake Bay retriever,0.8788219999999999,True,beagle,0.0185703,True,Labrador retriever,0.0174985,True,False,7620,2279,False
543,789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,False,Twitter for iPhone,2016-10-21,18:16:44,,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian elkhound,0.151024,True,False,13188,3942,False
544,789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,False,Twitter for iPhone,2016-10-21,00:53:56,,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,0.81286,True,Siberian husky,0.120853,True,Eskimo dog,0.0242693,True,False,10196,3014,False
545,789137962068021249,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,False,Twitter for iPhone,2016-10-20,16:15:26,,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,False,10875,3244,False
546,788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,False,Twitter for iPhone,2016-10-20,01:03:11,,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,remote control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden retriever,0.0340897,True,False,30653,14409,False
547,788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,False,Twitter for iPhone,2016-10-19,15:37:03,,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker spaniel,0.500509,True,golden retriever,0.27273400000000003,True,jigsaw puzzle,0.041475800000000014,False,False,30658,12014,False
548,788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,Dexter,False,Twitter for iPhone,2016-10-18,16:11:17,,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden retriever,0.805238,True,Labrador retriever,0.113798,True,Brittany spaniel,0.0385587,True,False,16060,5990,False
549,788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13,10,None,False,Twitter for iPhone,2016-10-18,00:41:57,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic fox,0.0360719,False,False,8100,2488,False
550,788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,Leo,False,Twitter for iPhone,2016-10-17,22:51:57,,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,False,6865,1510,False
551,788070120937619456,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,10,Bo,False,Twitter for iPhone,2016-10-17,17:32:13,,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden retriever,0.735163,True,Sussex spaniel,0.064897,True,Labrador retriever,0.0477037,True,False,0,3952,False
552,788039637453406209,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12,10,None,False,Twitter for iPhone,2016-10-17,15:31:05,,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,beach wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False,False,6867,1535,False
553,787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,False,Twitter for iPhone,2016-10-17,00:20:47,,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,True,French bulldog,0.221864,True,English setter,0.0804183,True,False,9717,3540,False
554,787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,False,Twitter for iPhone,2016-10-16,18:11:26,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True,False,11416,3240,False
555,787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,False,Twitter for iPhone,2016-10-15,21:01:17,,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,toy terrier,0.0210845,True,miniature pinscher,0.019484,True,False,12120,3300,False
556,787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,Lincoln,False,Twitter for iPhone,2016-10-15,16:01:13,,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,seat belt,0.747739,False,golden retriever,0.105703,True,dingo,0.0172568,False,False,8726,2032,False
557,786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,False,Twitter for iPhone,2016-10-14,16:13:10,,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden retriever,0.915303,True,Saluki,0.0462126,True,Labrador retriever,0.0375041,True,False,29725,9327,False
558,786709082849828864,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,False,Twitter for iPhone,2016-10-13,23:23:56,,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian cat,0.122978,False,chow,0.102654,True,False,20296,7069,False
559,786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,10,None,False,Twitter for iPhone,2016-10-13,20:28:35,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True,False,11957,2996,False
560,786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,Dale,False,Twitter for iPhone,2016-10-13,15:54:28,,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True,False,10497,3601,False
561,786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,False,Twitter for iPhone,2016-10-13,00:29:39,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden retriever,0.929266,True,Labrador retriever,0.0628667,True,Saluki,0.00215669,True,False,12189,4072,False
562,786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,Mattie,False,Twitter for iPhone,2016-10-12,15:55:59,,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador retriever,0.478193,True,schipperke,0.224817,True,Staffordshire bullterrier,0.0773956,True,False,17178,5571,False
563,786036967502913536,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,False,Twitter for iPhone,2016-10-12,02:53:11,,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,Great Pyrenees,0.000917414,True,False,0,8237,False
564,785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,Lucy,False,Twitter for iPhone,2016-10-11,19:39:28,,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,teddy,0.97207,False,toy poodle,0.00849262,True,chow,0.00288271,True,False,12696,3652,False
565,785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,False,Twitter for iPhone,2016-10-11,16:00:24,,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great Pyrenees,0.392108,True,golden retriever,0.198358,True,Pekinese,0.143328,True,False,7489,2130,False
566,785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,False,Twitter for iPhone,2016-10-11,00:34:48,"doggo, pupper",https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,porcupine,0.978042,False,sea urchin,0.0061063,False,echidna,0.00544197,False,False,8735,2561,False
567,785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,False,Twitter for iPhone,2016-10-10,17:32:08,,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature pinscher,0.436023,True,black-and-tan coonhound,0.258049,True,Rottweiler,0.145231,True,False,10183,2334,False
568,785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,Doc,False,Twitter for iPhone,2016-10-09,23:44:41,,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True,False,8128,1911,False
569,785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,False,Twitter for iPhone,2016-10-09,17:31:53,,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,seat belt,0.891193,False,Eskimo dog,0.0274944,True,Samoyed,0.0195303,True,False,13491,5639,False
570,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,False,Twitter for iPhone,2016-10-08,18:41:19,,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,0.0903414,True,binoculars,0.08349880000000001,False,Irish setter,0.0774556,True,False,11310,3712,False
571,784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,False,Twitter for iPhone,2016-10-07,22:15:26,,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,0.757764,True,Eskimo dog,0.151248,True,Siberian husky,0.08484019999999999,True,False,10039,2970,False
572,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,False,Twitter for iPhone,2016-10-07,16:33:21,,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature poodle,0.744819,True,toy poodle,0.243192,True,standard poodle,0.0109202,True,False,6329,1491,False
573,783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,False,Twitter for iPhone,2016-10-06,01:23:05,,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,quilt,0.333739,False,Siamese cat,0.136245,False,three-toed sloth,0.117464,False,False,33689,12643,False
574,783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,False,Twitter for iPhone,2016-10-06,00:08:09,,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland terrier,0.26565900000000003,True,golden retriever,0.196414,True,standard poodle,0.133534,True,False,8209,2269,False
575,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,False,Twitter for iPhone,2016-10-05,15:47:27,,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,0.314265,True,golden retriever,0.300435,True,Australian terrier,0.0494869,True,False,11650,3737,False
576,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,False,Twitter for iPhone,2016-10-05,00:40:09,,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,miniature pinscher,0.115916,True,toy terrier,0.0362939,True,False,9468,2608,False
577,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,False,Twitter for iPhone,2016-10-04,19:42:03,,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,False,18908,6441,False
578,783347506784731136,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Kenny,False,Twitter for iPhone,2016-10-04,16:46:14,,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,False,0,6533,False
579,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,False,Twitter for iPhone,2016-10-04,15:55:06,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,False,32651,13616,False
580,783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,False,Twitter for iPhone,2016-10-03,23:25:55,,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake Bay retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True,False,9112,2565,False
581,782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,False,Twitter for iPhone,2016-10-03,15:42:44,,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat belt,0.474292,False,golden retriever,0.17139300000000002,True,Labrador retriever,0.110592,True,False,26949,8521,False
582,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,False,Twitter for iPhone,2016-10-03,01:00:34,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,False,8310,1604,False
583,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,False,Twitter for iPhone,2016-10-02,23:23:04,,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish setter,0.574557,True,golden retriever,0.339251,True,seat belt,0.0461082,False,False,19250,6238,False
584,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,False,Twitter for iPhone,2016-10-02,15:10:30,,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute,0.8408709999999999,True,Tibetan mastiff,0.140516,True,Eskimo dog,0.0120116,True,False,8694,2184,False
585,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,False,Twitter for iPhone,2016-10-01,19:47:08,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,True,soft-coated wheaten terrier,0.390678,True,Lhasa,0.0345955,True,False,18630,6470,False
586,782021823840026624,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,False,Twitter for iPhone,2016-10-01,00:58:26,,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden retriever,0.383223,True,cocker spaniel,0.16593,True,Chesapeake Bay retriever,0.118199,True,False,0,7236,False
587,781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,False,Twitter for iPhone,2016-09-30,20:33:43,,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,pool table,0.179568,False,dining table,0.154396,False,microwave,0.0336905,False,False,12357,3920,False
588,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,10,None,False,Twitter for iPhone,2016-09-30,01:08:10,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,golden retriever,0.226954,True,collie,0.07065160000000001,True,False,11634,3129,False
589,781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,10,None,False,Twitter for iPhone,2016-09-29,16:03:01,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,tennis ball,0.994712,False,Chesapeake Bay retriever,0.0035225,True,Labrador retriever,0.000921439,True,False,23163,6426,False
590,781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,False,Twitter for iPhone,2016-09-28,21:56:36,,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,Mexican hairless,0.8877709999999999,True,Italian greyhound,0.0306664,True,seat belt,0.0267298,False,False,9428,2458,False
591,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,None,False,Twitter for iPhone,2016-09-28,16:07:23,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland sheepdog,0.973841,True,collie,0.0251876,True,Border collie,0.000297311,True,False,10895,3168,False
592,780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,10,None,False,Twitter for iPhone,2016-09-28,00:46:20,puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False,False,24192,8536,False
593,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,False,Twitter for iPhone,2016-09-27,19:54:58,,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake Bay retriever,0.488555,True,Sussex spaniel,0.27165500000000004,True,kelpie,0.106913,True,False,8033,2328,False
594,780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,False,Twitter for iPhone,2016-09-27,16:06:28,,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian husky,0.951963,True,Eskimo dog,0.0353461,True,Pembroke,0.00886194,True,False,6141,1505,False
595,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,False,Twitter for iPhone,2016-09-27,02:53:48,,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English springer,0.00104955,True,False,13525,3839,False
596,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,10,None,False,Twitter for iPhone,2016-09-26,23:04:13,,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden retriever,0.628312,True,Labrador retriever,0.317365,True,Tibetan mastiff,0.0122601,True,False,7040,2032,False
597,780496263422808064,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,Bell,False,Twitter for iPhone,2016-09-26,19:56:24,,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,pug,0.99731,True,Brabancon griffon,0.00118563,True,French bulldog,0.000427989,True,False,0,4319,False
598,780476555013349377,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",12,10,None,False,Twitter for iPhone,2016-09-26,18:38:05,,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1,pug,0.919255,True,French bulldog,0.0323503,True,bull mastiff,0.028467900000000008,True,False,0,136,False
599,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,False,Twitter for iPhone,2016-09-26,17:29:48,,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great Dane,0.382491,True,German shepherd,0.312026,True,bull mastiff,0.0332719,True,False,5892,1224,False
600,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11,10,None,False,Twitter for iPhone,2016-09-25,23:47:39,,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False,False,9712,2589,False
601,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,Scout,False,Twitter for iPhone,2016-09-25,00:06:08,,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,Great Pyrenees,0.000917414,True,False,21252,8237,False
602,779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12,10,None,False,Twitter for iPhone,2016-09-23,17:50:56,pupper,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,sundial,0.17092100000000002,False,cash machine,0.0603586,False,maze,0.0549814,False,False,9831,3613,False
603,779123168116150273,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,Reggie,False,Twitter for iPhone,2016-09-23,01:00:13,,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,toy poodle,0.43108,True,soft-coated wheaten terrier,0.0603649,True,cocker spaniel,0.059845400000000014,True,False,13206,4207,False
604,779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,None,False,Twitter for iPhone,2016-09-22,20:33:42,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,0.721188,True,toy terrier,0.112943,True,kelpie,0.0533645,True,False,16500,5247,False
